AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization.1,Organization ISO.1,Organization Role.1,Organization.2,Organization ISO.2,Organization Role.2,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate,SDG Goals Duplicates
9.06E+11,"Spanish--Plan estratÌÄ®ÕÌâå©gico del Centro de Estudios de Derecho Justicia y Sociedad - 2011 - 2013--translation--Strategic plan of the center of studies of law, justice and society - 2011-2013",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151,"Government and civil society, general",15130,Legal and judicial development,15130.01|15130.03|15150.07,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Institutional strengthening of legal and judicial systems|Human rights",0,"Apoyar el desarrollo de la misiÌÄ®ÕÌâå_n de Dejusticia la cual busca impulsar, a travÌÄ®ÕÌâå©s del derecho y de la prÌÄ®ÕÌâåÁctica jurÌÄ®ÕÌâå_dica, la construcciÌÄ®ÕÌâå_n de una ciudadanÌÄ®ÕÌâå_a sin exclusiones y la vigencia de la democracia, el estado social de derecho y los derechos humanos en Colombia y en AmÌÄ®ÕÌâå©rica Latina--benefciary",COL678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.3 |16.6 |16
9.06E+11,Spanish--Centro Internacional para la Justicia Transicional--translation--Centre International for the justice transitional,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.01|15130.03|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Institutional strengthening of legal and judicial systems|Support for vulnerable groups",0,Reformas institucionales y reforzamiento de polÌÄ®ÕÌâå_ticas de atenciÌÄ®ÕÌâå_n y reparaciÌÄ®ÕÌâå_n a las vÌÄ®ÕÌâå_ctimas en Colombia--benefciary,COL671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.3 |16.6 |1.3 | 
9.06E+11,Spanish--Red temÌÄ®ÕÌâåÁtica iberoamericana de transferencia de conocimiento en psicologÌÄ®ÕÌâå_a jurÌÄ®ÕÌâå_dica y forense. PCI 2011--translation--Ibero-American network of transfer of knowledge in legal and forensic psychology. PCI 2011,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|121,"Government and civil society, general|Health, general",15130,Legal and judicial development,15130.01|15130.04|12191.07|15130.06,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Legal training and education|Mental health care|Law enforcement and crime prevention",0,"Incrementar la visibilidad e impacto de la psicologÌÄ®ÕÌâå_a jurÌÄ®ÕÌâå_dica y forense en la comunidad iberoamericana, tanto a nivel de estudio e incidencia de las variables individuales y psicosociales mediante la especializaciÌÄ®ÕÌâå_n de profesionales como en la prÌÄ®ÕÌâåÁctica institucional o judicial, creando y transfiriendo conocimiento aplicado, principalmente en el ÌÄ®ÕÌâåÁmbito forense.--beneficiary--INSTITUCIONES",COL227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |4 |16.3 |3.4 |16.3 | 16.a
9.06E+11,"Spanish--Plan de ConsolidaciÌÄ®ÕÌâå_n Integral de la macarena , FASE II--translation--Comprehensive consolidation of the macarena, phase II plan",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|410,"Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION",15100,"Government and civil society, general, combination of activities",15130.01|15140.03|15150.02|41010.03,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Systems of government|Community participation and development|Institution capacity building, Environmental protection",0,"Para contribuir en el marco de la PCIM a la estabilidad, seguridad y prosperidad de la Macarena a travÌÄ®ÕÌâå©s de un conjunto de intervenciones en las ÌÄ®ÕÌâåÁreas de gobierno local y la mejora de la participaciÌÄ®ÕÌâå_n del pÌÄ®ÕÌâå¼blico, los incentivos para fomentar el crecimiento econÌÄ®ÕÌâå_mico y el fortalecimiento de capacidades institucionales para la elaboraciÌÄ®ÕÌâå_n de uso de la tierra y los planes de medio ambiente, y para la aplicaciÌÄ®ÕÌâå_n lanad acciones de titulaciÌÄ®ÕÌâå_n.--beneficiary--POBLACIÌÄ®ÕÌ¢‰âÂÒN EN GENERAL",COL100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.6 |16.7 |16.6
9.06E+11,"Spanish--Una apuesta por la Vida, la Gobernabilidad y el Etnodesarrollo en los territorios colectivos de indÌÄ®ÕÌâå_genas y afrodescendientes en el departamento del ChocÌÄ®ÕÌâå_. No. DCI-NSAPVD/2012/294-571--translation--A commitment to life, governance and the ethno-development in the territories of indigenous and Afro-descendants in the ChocÌÄ®ÕÌâå__ department. No DCI-NSAPVD/2012/294-571",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,510|151|160|420,"GENERAL BUDGET SUPPORT|Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|WOMEN",16010,Social/ welfare services,15130.01|15140.04|42010.01|51010.05|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Civil service and administrative reform|Women in development, activity unspecified or does not fit elsewhere in group|General program assistance|Support for vulnerable groups",0,"Contribuir a la protecciÌÄ®ÕÌâå_n de los derechos territoriales de las comunidades indÌÄ®ÕÌâå_genas y afrodescendientes con ÌÄ®ÕÌâå©nfasis en las vÌÄ®ÕÌâå_ctimas, aportando una ruta de paz duradera y de reducciÌÄ®ÕÌâå_n de la pobreza para el departamento del ChocÌÄ®ÕÌâå_, a travÌÄ®ÕÌâå©s de la construcciÌÄ®ÕÌâå_n de propuestas integrales, comunitarias e incluyentes.--beneficiary--INDIGENAS, AFROCOLOMBIANOS, MUJERES, VICTIMAS DE LA VIOLENCIA, JÌÄ®ÕÌ¢‰âÂÒVENES, INSTITUCIONES, ORGANIZACIONES SOCIALES, POBLACIÌÄ®ÕÌ¢‰âÂÒN EN GENERAL",COL263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.6 |5 |DO NOT CODE |1.3 | 
9.06E+11,Spanish--Apoyo a la consolidaciÌÄ®ÕÌâå_n de los derechos de las vÌÄ®ÕÌâå_ctimas en el marco de la Ley de VÌÄ®ÕÌâå_ctimas y RestituciÌÄ®ÕÌâå_n de Tierras.--translation--Support to the consolidation of the rights of the victims in the framework of the victims and land restitution law.,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.01|15150.05|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Other participatory planning and decision making procedures and institutions|Support for vulnerable groups",0,"Contribuido a la ConstrucciÌÄ®ÕÌâå_n de la Paz, la democracia y la convivencia mediante al implementaciÌÄ®ÕÌâå_n de la Ley de VÌÄ®ÕÌâå_ctimas y RestituciÌÄ®ÕÌâå_n de Tierras en Colombia.--beneficiary--VICTIMAS DE LA VIOLENCIA, INSTITUCIONES",COL279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.6 |16.7 |1.3 | 
9.06E+11,Spanish--Apoyo a la consolidaciÌÄ®ÕÌâå_n de los derechos de las vÌÄ®ÕÌâå_ctimas en el marco de la Ley de VÌÄ®ÕÌâå_ctimas y RestituciÌÄ®ÕÌâå_n de Tierras--translation--Support to the consolidation of the rights of the victims in the framework of the victims and land restitution law,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15130.01|15150.07,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Human rights",0,Fortalecida la capacidad operativa de la Unidad Administrativa Especial de AtenciÌÄ®ÕÌâå_n y ReparaciÌÄ®ÕÌâå_n Integral a las VÌÄ®ÕÌâå_ctimas en Colombia -UAEARIV- como parte de la institucionalidad del nivel nacional garante de los derechos de las vÌÄ®ÕÌâå_ctimas--beneficiary--VICTIMAS DE LA VIOLENCIA,COL238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16
9.06E+11,"Spanish--Avanzando Procesos de Verdad, Justicia y ReparaciÌÄ®ÕÌâå_n Integral para las VÌÄ®ÕÌâå_ctimas del Conflicto Armado--translation--Advancing process of truth, justice and Integral service for the victims of the armed conflict",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151,"Government and civil society, general",15130,Legal and judicial development,15130.01|15150.07,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Human rights",0,"Apoyadas de manera sostenible las vÌÄ®ÕÌâå_ctimas, familiares y organizaciones de la sociedad civil que han sufrido violaciones de los derechos humanos y el derecho internacional humanitario en su bÌÄ®ÕÌâå¼squeda de verdad, justicia y reparaciÌÄ®ÕÌâå_n integral, como camino para la construccion de paz--beneficiary--VICTIMAS DE LA VIOLENCIA, POBLACIÌÄ®ÕÌ¢‰âÂÒN DESPLAZADA",COL282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16
9.06E+11,Spanish--Plan EstratÌÄ®ÕÌâå©gico Institucional 2012 - 2015--translation--Institutional 2012-2015 strategic plan,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15130.01|15150.07,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Human rights",0,"La ComisiÌÄ®ÕÌâå_n Colombiana de Juristas -CCJ- se ha fortalecido y desarrollado institucionalmente para cumplir con la realizaciÌÄ®ÕÌâå_n de sus objetivos de buscar por medios jurÌÄ®ÕÌâå_dicos y de conformidad con los propÌÄ®ÕÌâå_sitos y principios de la Carta de las Naciones Unidas, el pleno respeto en Colombia de los derechos humanos civiles y polÌÄ®ÕÌâå_ticos, econÌÄ®ÕÌâå_micos, sociales y culturales y el DIH, entendidos de manera indivisible e interdependiente; asÌÄ®ÕÌâå_ como propender por el desarrollo de normas, mecanismos e instituciones de carÌÄ®ÕÌâåÁcter internacional que protejan los derechos humanos en el mundo entero.--beneficiary--POBLACIÌÄ®ÕÌ¢‰âÂÒN EN GENERAL",COL306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16
9.06E+11,"Spanish--Convenio 2010-2013 Programa integral para la restituciÌÄ®ÕÌâå_n de los derechos de las vÌÄ®ÕÌâå_ctimas, especialmente las de desapariciÌÄ®ÕÌâå_n forzada y ejecuciones sumarias, con el fin de fortalecer la democracia y el Estado de Derecho. - Fase I--translation--Convention 2010-2013 program integral for the restitution of them rights of the victims, especially them of disappearance forced and executions summary, to strengthen the democracy and the State of law. -Phase I",Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15150,Strengthening civil society,15130.01|15150.07|15150.05|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Human rights|Other participatory planning and decision making procedures and institutions|Support for vulnerable groups",0,"Apoyar integralmente el empoderamiento de las-os ciudadanos vÌÄ®ÕÌâå_ctimas de la violencia sociopolÌÄ®ÕÌâå_tica en Colombia para que exijan el cumplimiento de sus derechos a la verdad, la justicia y la reparaciÌÄ®ÕÌâå_n como garantÌÄ®ÕÌâå_a de no repeticiÌÄ®ÕÌâå_n como parte esencial de la reconstrucciÌÄ®ÕÌâå_n de sus proyectos de vida personales y sociales.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16 |16.6 |16.7 |1.3 | 
9.06E+11,Spanish--Segunda fase para el proceso de fortalecimiento psico-jurÌÄ®ÕÌâå_dico a vÌÄ®ÕÌâå_ctimas de violencia sociopolÌÄ®ÕÌâå_tica en la regiÌÄ®ÕÌâå_n caribe con enfoque de gÌÄ®ÕÌâå©nero DDHH y DIH--translation--Second phase to the process of strengthening psycho-legal to victims of violence socio-political in the region Caribbean with approach of gender human rights and IHL,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151,"Government and civil society, general",15130,Legal and judicial development,15130.01|15150.07|15150.09,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Human rights|Women's equality organisations and institutions",0,"Fortalecer los procesos organizativos a travÌÄ®ÕÌâå©s de una estrategia de acompaÌÄ®ÕÌâå±amiento psicojurÌÄ®ÕÌâå_dico con enfoque de gÌÄ®ÕÌâå©nero, DD.HH, DIH, protecciÌÄ®ÕÌâå_n y autoprotecciÌÄ®ÕÌâå_n que permita la construcciÌÄ®ÕÌâå_n de redes y sinergias para la participaciÌÄ®ÕÌâå_n e incidencia polÌÄ®ÕÌâå_tica vÌÄ®ÕÌâå_ctimas de violencia sociopolÌÄ®ÕÌâå_tica en 6 departamentos de la regiÌÄ®ÕÌâå_n caribe.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16 |5.1 |5.5
9.06E+11,Spanish--AcompaÌÄ®ÕÌâå±amiento al diseÌÄ®ÕÌâå±o y ejecuciÌÄ®ÕÌâå_n de las polÌÄ®ÕÌâå_ticas transicionales y de construcciÌÄ®ÕÌâå_n de la paz en Colombia--translation--Support to the design and implementation of transitional policies and peacebuilding in Colombia,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,152|151,"Conflict prevention and resolution, peace and security|Government and civil society, general",15220,"Civilian peace-building, conflict prevention and resolution",15130.01|15150.07|15220.01,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Human rights|Support for civilian peace-building activities",0,"AcompaÌÄ®ÕÌâå±ar el diseÌÄ®ÕÌâå±o y puesta en marcha del marco normativo y las polÌÄ®ÕÌâå_ticas pÌÄ®ÕÌâå¼blicas relacionadas con los procesos de construcciÌÄ®ÕÌâå_n y consolidaciÌÄ®ÕÌâå_n de la paz, de justicia transicional en medio del conflicto y de garantÌÄ®ÕÌâå_a de los derechos de las vÌÄ®ÕÌâå_ctimas de violaciones a los derechos humanos y el derecho internacional humanitario.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16 |16.1
9.06E+11,Spanish--Programa de Justicia y Derechos Humanos en Colombia - Fase I--translation--Justice and human rights in Colombia - phase I program,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.01|15150.07|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Human rights|Support for vulnerable groups",0,Desarrollar una estrategia integral para favorecer el acceso a la justicia de personas en condiciÌÄ®ÕÌâå_n de vulnerabilidad--benefciary,COL660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16 |1.3 | 
9.06E+11,Spanish--Apoyo Institucional a ComisiÌÄ®ÕÌâå_n Colombiana de Juristas--translation--Support institutional to Commission Colombiana de Juristas,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,152|151,"Conflict prevention and resolution, peace and security|Government and civil society, general",15130,Legal and judicial development,15130.01|15205.01|15130.03|15150.07,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Conflict prevention and resolution, peace and security, activity unspecified or does not fit under any other applicable codes|Institutional strengthening of legal and judicial systems|Human rights",0,"Fortalecer su accionar, ejecutando actividades de investigaciÌÄ®ÕÌâå_n, promociÌÄ®ÕÌâå_n y litigio, las cuales contribuyen al mejoramiento del estado de los derechos humanos y el derecho internacional humanitario en Colombia, y contribuyen ademÌÄ®ÕÌâåÁs al logro de la paz para el paÌÄ®ÕÌâå_s--benefciary",COL679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.1 |16.3 |16.6 |16
9.06E+11,Spanish--PROGRAMA FORTALECIMIENTO DE LA JUSTICIA--translation--PROGRAM STRENGTHENING OF THE JUSTICE,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,152|151,"Conflict prevention and resolution, peace and security|Government and civil society, general",15130,Legal and judicial development,15130.01|15220.01|15150.07|15130.03|15110.03,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Support for civilian peace-building activities|Human rights|Institutional strengthening of legal and judicial systems|Institutional capacity building, Government",0,"Favorecer las capacidades nacionales y territoriales para el fortalecimiento institucional, la construcciÌÄ®ÕÌâå_n de la paz y la promociÌÄ®ÕÌâå_n de la convivencia y la reconciliaciÌÄ®ÕÌâå_n, con ÌÄ®ÕÌâå©nfasis en el sistema de justicia, el respeto a los derechos humanos y los derechos de las vÌÄ®ÕÌâå_ctimas.--benefciary",COL677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.1 |16 |16.3 |16.6 |16.6
9.06E+11,Spanish--Apoyo al Proceso de paz en Colombia en el marco de la Ley de Justicia y Paz; un ejemplo de Justicia transicional - ProFis Fase III--translation--Support to the process of peace in Colombia in the framework of the law of Justice and peace; an example of Justice transitional-ProFis phase III,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,152|151|160,"Conflict prevention and resolution, peace and security|Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.01|15220.01|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Support for civilian peace-building activities|Support for vulnerable groups",0,"La FiscalÌÄ®ÕÌâå_a General de la NaciÌÄ®ÕÌâå_n debe ser capaz de aplicar con ÌÄ®ÕÌâå©xito la Ley de Justicia y Paz. En este sentido la FiscalÌÄ®ÕÌâå_a tiene que cumplir con diversos tipos de exigencias: en primer lugar debe tener en cuenta la doctrina internacional, la jurisprudencia y las experiencias de Justicia transicional aplicadas en otros paises. En segundo lugar debe terner un protocolo de atenciÌÄ®ÕÌâå_n a las vÌÄ®ÕÌâå_ctimas y con un ÌÄ®ÕÌâå©nfasis diferencial en el caso de mujeres y minorÌÄ®ÕÌâå_as como los pueblos indÌÄ®ÕÌâå_genas y afrocolombianos.--beneficiary--INSTITUCIONES",COL244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.1 |1.3 | 
9.06E+11,Spanish--Fortalecimiento de la MisiÌÄ®ÕÌâå_n de apoyo al proceso de paz en Colombia (MAPP/OEA)--translation--Strengthening of the Mission's support for the peace process in Colombia (MAPP/OEA),Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,152|151|160,"Conflict prevention and resolution, peace and security|Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15240,Reintegration and SALW control,15130.01|15240.04|15240.02|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Assistance to control, prevent and/or reduce the proliferation of SALW|Reintegration of demobilised military personnel into the economy|Support for vulnerable groups",0,"Realizar labores de apoyo, monitoreo y verificaciÌÄ®ÕÌâå_n del proceso de paz, y por ende, del desarme, desmovilizaciÌÄ®ÕÌâå_n y reintegraciÌÄ®ÕÌâå_n de los ex-combatientes, asi como de los aspectos relacionados con los procesos de justicia transicional propiciados en Colombia con la ley 975 (Ley de Justicia y paz), con especial ÌÄ®ÕÌâå©nfasis en lo referente a la reparaciÌÄ®ÕÌâå_n integral a vÌÄ®ÕÌâå_ctimas y a ala restituciÌÄ®ÕÌâå_n de tierras y bienes a familias afectadas por la violencia y el desplazamiento. A tal fin se apoyarÌÄ®ÕÌâåÁn actividades correspondientes a las siguientes lÌÄ®ÕÌâå_neas del mandato de la MAPP/OEA en Colombia.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |16.4 |16 |1.3 | 
9.06E+11,Spanish--Programa de VÌÄ®ÕÌâå_ctimas--translation--Program of victims,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.01|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Support for vulnerable groups",0,"El Programa apoya la implementaciÌÄ®ÕÌâå_n de la Ley de VÌÄ®ÕÌâå_ctimas y RestituciÌÄ®ÕÌâå_n de Tierras que le da derecho a las vÌÄ®ÕÌâå_ctimas del conflicto armado colombiano a recibir asistencia integral y reparaciÌÄ®ÕÌâå_n por parte del Estado Colombiano, como primer paso hacia la reconciliaciÌÄ®ÕÌâå_n nacional.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |1.3 | 
9.06E+11,Spanish--Fortalecimiento ÌÄ®ÕÌâå©tnico y de los derechos de las vÌÄ®ÕÌâå_ctimas de las comunidades negras en Colombia.--translation--Ethnic and strengthening the rights of the victims of the black communities in Colombia.,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.01|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Support for vulnerable groups",0,"Contribuir al empoderamiento de las comunidades negras de los consejos comunitarios del paÌÄ®ÕÌâå_s para el pleno desarrollo de sus derechos colectivos y alcance de los mismos (territorio, autonomÌÄ®ÕÌâå_a e identidad cultural), en el marco de la ley de vÌÄ®ÕÌâå_ctimas y restituciÌÄ®ÕÌâå_n de tierras y sus decretos reglamentarios, entre otros el 4000 y 4635 de 2011.--beneficiary--COMUNIDAD NEGRA",COL134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |1.3 | 
9.06E+11,Spanish--ArticulaciÌÄ®ÕÌâå_n social en el marco de la Ley 1448 y acceso a la justicia--translation--Social articulation in the framework of the 1448 law and access to justice,Denmark,DK,Funding,0,0,0,0,0,0,0,OECD 2013,0,0,0,0,0,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.01|16010.05,"Legal and judicial development, activity unspecified or does not fit elsewhere in group|Support for vulnerable groups",0,"ConstrucciÌÄ®ÕÌâå_n de paz desde las organizaciones basado en el acompaÌÄ®ÕÌâå±amiento integral a las vÌÄ®ÕÌâå_ctimas en conexidad con el derecho a la tierra, en San Vicente del CaguÌÄ®ÕÌâåÁn - CaquetÌÄ®ÕÌâåÁ--beneficiary--VICTIMAS DE LA VIOLENCIA",COL294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,unallocated/unspecified,99810,sectors not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3 |16.3 |1.3 | 
